11,-0.3239124,-0.2107800,-0.0013413,-0.2312512,-0.1923150,-0.1991667,-0.3558899,-0.2400669,-0.5662941,0.8989876,-0.2204391,-0.3002034,1.1629411,-0.2404092,-0.2419036,-0.2050079,-0.2086613,-0.2603140,-0.3642382,1,4
12,-0.3613348,-0.4332961,-0.1735737,-0.2329716,-0.2427075,-0.2464280,-0.3767437,-0.2625685,0.7029378,-0.3534556,-0.2666221,-0.3141849,-0.3781670,-0.2550045,-0.0652610,-0.2647827,-0.2407000,-0.2897936,-0.5149712,1,7
13,-0.3681718,-0.4130674,-1.1198840,-0.2263018,-0.2274275,-0.2310742,-0.3144046,-0.2555444,0.8399053,0.1254197,-0.2652259,-0.2844250,-0.5946255,-0.2474569,0.6356633,-0.2617464,-0.2385117,-0.2771341,-0.2449079,1,6
14,-0.2943494,0.6344294,-0.2838798,-0.2107691,-0.1989280,-0.2024500,-0.3203922,-0.0163802,-0.7306550,-0.0035082,0.1066639,-0.2552266,0.6411508,-0.2442608,-0.3443402,0.8664159,-0.2160956,-0.2408107,0.0691192,1,2
15,-0.3682923,-0.8765693,-0.1348698,-0.2325657,-0.2454294,-0.2491621,-0.3802853,-0.2632295,0.5842327,-0.4823836,-0.2686143,-0.3183330,-0.7246641,-0.2539234,0.4082057,-0.2649597,-0.2406069,-0.2890765,-0.8604010,1,7
16,-0.2615932,-1.0524714,0.8288573,-0.2326425,-0.1382295,-0.1620060,-0.2875137,-0.2032031,-0.2923591,0.2727660,-0.1257291,-0.2303799,-0.7009464,-0.1666285,0.1912337,-0.1862472,-0.1217996,-0.2505426,-1.0236951,1,4
17,-0.3527914,-1.0832543,0.0683257,-0.2013626,0.0039965,-0.0229742,1.7239928,0.0204927,1.8808581,-0.4271287,0.0001097,1.3238022,-0.9378512,-0.0309393,0.9897552,-0.1857453,-0.0389180,0.0259513,-0.8666816,1,4
18,-0.3566861,0.5755022,-0.7405858,-0.2317820,-0.2474586,-0.2512007,-0.3786759,-0.2657705,-0.3197526,-0.2613642,-0.2662958,-0.3215554,-0.3650813,-0.2586534,0.0920235,-0.2649581,-0.2446800,-0.2922128,0.4145490,1,7
19,-0.3105112,1.6880828,0.7533847,-0.2315132,-0.2460006,-0.2506986,-0.3760445,-0.2597980,-0.8037044,0.0149100,-0.2591598,-0.3190665,1.2518145,-0.2559505,-1.2775617,-0.2085578,-0.2433371,-0.2852861,1.7837071,1,0
20,-0.3684870,-0.9847491,-0.4328898,-0.2331393,-0.2458958,-0.2496307,-0.3747424,-0.2652680,2.3739410,-0.5376384,-0.2707105,-0.2868606,-0.8328934,-0.2583493,0.9228084,-0.2666397,-0.2437619,-0.2931003,-0.7096680,1,7
21,-0.3443077,0.9879926,0.5946987,-0.2330433,-0.2468066,-0.2455773,-0.3807135,-0.2647490,-0.7854420,0.0701649,-0.2642270,-0.3242499,1.6727363,-0.2596669,-0.9646059,-0.2496194,-0.2450076,-0.2937257,1.1242502,1,2
22,0.1972918,0.0847355,-0.4309546,-0.2271781,-0.2355132,-0.2392167,-0.3656250,-0.2470591,-0.6758681,-0.2245276,-0.1616519,-0.3144306,0.3824365,-0.2424363,-0.0684874,-0.1975783,-0.2217542,-0.2393726,-0.0502111,1,5
23,-0.3421811,-0.9064727,-0.2761390,-0.2299323,-0.2212331,-0.2215825,-0.3679805,-0.2435266,-0.3197526,0.0149100,-0.2317110,-0.2891276,-0.4915759,-0.2539234,0.5243543,-0.2355347,-0.2080869,-0.2532219,-0.8227178,1,4
24,-0.0593033,0.0469165,3.7722889,-0.2327204,-0.2417683,-0.2487740,-0.3577677,-0.2536871,-0.0732112,-0.2613642,-0.2529077,-0.3097981,0.4225113,-0.2566262,-2.6197230,-0.2542707,-0.2402672,-0.2774533,-0.1067360,1,0
25,4.0154379,-0.5247652,-0.7192987,0.0148865,0.8763928,0.7602959,0.4004491,1.0909912,-0.1736540,0.0333283,2.8725801,0.1025237,-0.2582152,0.7055839,0.4307902,1.1946833,1.3237521,1.5325447,-0.6845458,1,5
26,-0.3684355,-0.6892336,-1.0540874,-0.2332792,-0.2476984,-0.2514416,-0.3817735,-0.2651150,2.6022202,-0.7218213,-0.2712081,-0.3243131,-0.5733613,-0.2604102,0.8002072,-0.2669753,-0.2455537,-0.2942773,-0.8164372,1,8
27,-0.3655426,-0.3330319,-1.2476069,-0.2333200,-0.2405032,-0.2442133,-0.3185638,-0.2611601,1.2416766,-0.3166191,-0.2669283,-0.2891276,-0.7216653,-0.2583155,0.6816388,-0.2642284,-0.2423866,-0.2891947,-0.4521658,1,2
28,-0.3113919,-1.1553741,0.8501445,-0.2151393,-0.1433090,-0.1229947,-0.3067532,-0.2112787,-0.1645228,0.0701649,-0.2039487,-0.2397852,-0.5052068,-0.2181108,0.4582141,-0.2086338,-0.1300146,-0.1922494,-1.0299757,1,4
29,-0.2272920,1.8798161,1.7403342,-0.2318520,-0.2467338,-0.2504724,-0.3785343,-0.2530589,-0.8037044,-0.0219265,-0.2487355,-0.3195452,1.5944950,-0.2574371,-1.8091028,-0.1577757,-0.2433816,-0.2856486,2.0160872,1,0
30,-0.0190637,-0.4121879,0.4418183,-0.2256954,-0.2366760,-0.2364230,-0.3643813,-0.1997434,-0.7580485,-1.1454418,-0.2201293,-0.3133146,0.7676454,-0.2587885,-0.8170004,0.0698824,-0.2315749,-0.2919724,-0.6343015,1,2
31,-0.3541809,1.4831569,1.4636013,-0.2320406,-0.2473660,-0.2511559,-0.3817197,-0.2637466,-0.8584914,-0.3534556,-0.2451374,-0.3246556,0.8235320,-0.2597345,-1.8429794,-0.2171147,-0.2450602,-0.2920709,1.7523044,1,0
32,-0.2752726,0.3767329,-0.1735737,-0.2306098,-0.2474848,-0.2511858,-0.3629482,-0.2428165,-0.7306550,0.0885832,-0.2490690,-0.3036637,0.8832353,-0.2586534,-0.6032548,-0.1602754,-0.2445951,-0.2796203,0.2638160,1,0
33,-0.1236465,1.0442812,1.0707567,-0.2237667,-0.2371968,-0.2408912,-0.3618446,-0.2399213,-0.7397862,-0.0035082,-0.2090105,-0.3117353,0.7954524,-0.2566262,-1.4929206,-0.1384952,-0.2415413,-0.2521581,0.9107118,1,0
34,4.7739312,-1.0515919,-0.4135379,0.4103455,1.3089491,1.3868045,2.2173361,0.6639936,1.9630386,-0.4639653,2.2963566,1.4718998,-0.9359429,0.8278873,1.1091301,-0.0094835,0.5609430,0.2263547,-0.8855232,1,8
35,-0.3664372,0.2228186,-0.6283445,-0.2329530,-0.2476782,-0.2514213,-0.3814786,-0.2668430,-0.7854420,0.0149100,-0.2695257,-0.3229072,0.2368587,-0.2593020,0.3307733,-0.2638681,-0.2431268,-0.2924925,0.2889382,1,0
36,-0.3683794,-0.8686537,-0.9786148,-0.2332410,-0.2465855,-0.2503237,-0.3819720,-0.2661229,2.0360879,-0.5928933,-0.2700999,-0.3224152,-0.8421624,-0.2600109,1.0970313,-0.2668054,-0.2444899,-0.2939227,-0.7033875,1,8
37,-0.0476563,1.0882568,2.0131967,-0.2323247,-0.2474913,-0.2512335,-0.3805653,-0.2635217,-0.8128355,-0.8139127,-0.2281311,-0.3246711,1.4153852,-0.2603426,-2.0438197,-0.2373065,-0.2456629,-0.2940803,0.9295534,1,0
38,0.2927895,2.0390074,1.2662114,-0.2320778,-0.2475206,-0.2512630,-0.3789757,-0.2531318,-0.7671797,6.0929433,-0.2106510,-0.3221113,1.4922634,-0.2596669,-1.4848547,-0.1899708,-0.2455496,-0.2920315,2.0726121,1,0
39,0.0213407,-0.6470171,-0.7947713,-0.1829560,-0.1142696,-0.1064888,-0.1414873,-0.1134334,0.0637563,0.1622563,-0.1264309,-0.1674911,-0.8255327,-0.0191144,0.8252114,-0.1416299,-0.1057944,-0.0406279,-0.6280210,1,5
40,4.5742473,-0.8493045,-0.5664183,0.0301312,4.9594812,5.4494102,4.4204970,6.3442458,-0.4019331,0.7700596,2.9460241,3.5515826,-0.4062466,6.0909877,0.4775722,9.9933834,10.3917440,10.3041772,-0.8164372,1,3
41,0.2180632,-0.1738406,-0.8276696,-0.1896185,-0.1163781,-0.1176221,-0.2543221,-0.0114639,-0.3106215,-0.2429459,-0.0655639,-0.2179566,-0.4937569,-0.0760632,0.4332099,0.0702344,0.1086234,-0.0508524,-0.2888717,1,5
42,-0.3673967,1.2949417,-0.2838798,-0.2330580,-0.2477354,-0.2514787,-0.3817513,-0.2669878,-0.8493602,-0.5376384,-0.2699267,-0.3250080,0.9772884,-0.2603426,-0.3540193,-0.2618807,-0.2454930,-0.2945137,1.3001054,1,0
43,0.8394518,1.8982858,0.8830428,-0.2202208,-0.2344909,-0.2333844,-0.3703113,-0.2284770,-0.8493602,0.4753671,0.0146407,-0.3190770,1.4663647,-0.2573019,-1.3711259,0.2047952,-0.2456224,-0.2551919,2.2107840,1,0
44,-0.1923727,0.4470937,0.9585154,-0.2276738,-0.2459737,-0.2505112,-0.3636648,-0.2652734,-0.8402290,-0.2245276,-0.2481996,-0.3203664,1.4538243,-0.2596669,-1.4017762,-0.2432821,-0.2457438,-0.2815903,0.3266214,1,0
45,-0.3421961,-0.3690919,-1.0715042,-0.2265875,-0.2294912,-0.2318085,-0.3310498,-0.2328198,-0.0366865,-0.1876911,-0.2071823,-0.2705839,-0.7941816,-0.2066237,0.8461826,-0.2356078,-0.2002400,-0.2737872,-0.4647269,1,7
46,-0.2024364,1.1181601,0.9817377,-0.2199837,-0.2382989,-0.2373453,-0.3397800,-0.2448285,-0.7763109,-1.0901869,-0.1796642,-0.3020423,1.4107507,-0.2545991,-1.4300067,-0.1312844,-0.2327600,-0.2458934,0.9797978,1,0
47,-0.3393933,-1.1632897,0.2928083,-0.2035081,-0.1992474,-0.2142101,-0.3173696,-0.2215667,0.1094121,-0.2245276,-0.2198668,-0.2084110,-0.8789658,-0.1921636,0.6534083,-0.2318397,-0.1722097,-0.1940027,-1.0236951,1,4
48,-0.3114176,-0.9469302,-0.5180384,-0.2196675,-0.2049978,-0.2085390,-0.3646531,-0.2365071,-0.6393434,-0.3534556,-0.1606019,-0.2884538,-0.8928693,-0.2525720,0.8776395,-0.1780299,-0.2227937,-0.2938873,-0.8541205,1,7
49,-0.3637503,-0.8994366,-0.4309546,-0.2250461,-0.2458830,-0.2396107,-0.3815759,-0.2632559,-0.2617697,-0.4271287,-0.2461162,-0.3227114,-0.8696968,-0.2464906,0.9115162,-0.2610255,-0.2425392,-0.2889512,-0.7473513,1,6
50,-0.3278956,-1.2072652,0.1302519,-0.1923513,-0.0710459,-0.0373908,0.1658021,-0.1106111,0.6207574,-0.2245276,-0.0396699,0.1529892,-0.9582975,-0.0782390,0.7800425,-0.1867133,-0.0993632,0.0879364,-1.1430254,1,4
51,-0.3463194,-1.0058573,0.1089648,-0.2088155,-0.1467593,-0.1429630,0.2197487,-0.1086081,2.0269568,-0.5192202,-0.1405718,0.1197199,-0.9411226,-0.0744550,0.9090964,-0.2244844,-0.1000063,-0.1060487,-0.8038761,1,4
52,-0.3566685,1.5113012,1.8428995,-0.2329067,-0.2472714,-0.2510126,-0.3807053,-0.2668257,-0.7945732,-0.2613642,-0.2662630,-0.3209581,1.7733323,-0.2602413,-1.8752429,-0.2634088,-0.2456427,-0.2936863,1.4948022,1,0
53,-0.3681260,-0.6215113,-0.5915758,-0.2331376,-0.2476030,-0.2513457,-0.3816607,-0.2670397,-0.4110643,-1.0901869,-0.2701090,-0.3249364,-0.6796822,-0.2598359,0.6695400,-0.2666109,-0.2450683,-0.2942222,-0.6657042,1,7
54,-0.3434167,0.0425190,-0.4870753,-0.2245741,-0.2193354,-0.2229466,-0.3371280,-0.2166959,-0.3380150,-0.5928933,-0.2485641,-0.2688221,-0.1827000,-0.2268950,0.0734720,-0.1968544,-0.2095511,-0.2110475,-0.1004554,1,7
55,-0.2224713,-0.0111312,-1.0889209,-0.2143375,-0.0063542,-0.0089755,-0.3197169,-0.2223133,-0.5754252,0.1622563,-0.1927935,-0.2719315,-0.4204227,-0.2221853,0.7953676,-0.1621878,-0.1833733,-0.2002517,-0.1883830,1,5
56,0.1472666,0.0460370,-0.8915310,-0.1952082,-0.0063542,-0.0089755,-0.2913846,0.0205837,-0.5297694,-0.0771814,-0.1548749,-0.1907937,-0.1769751,-0.0782390,0.3751356,0.3416215,0.1073129,-0.0661674,-0.0878944,1,6
57,-0.3576780,0.3732149,-0.7773545,-0.2279087,-0.2335900,-0.2391391,-0.3552228,-0.2379365,-0.4658513,-0.5744750,-0.2532504,-0.2837372,-0.3811658,-0.2235165,0.3928806,-0.2144887,-0.2155859,-0.2492897,0.0879608,1,7
58,-0.3540671,1.1770873,0.4127904,-0.2330400,-0.2477269,-0.2514702,-0.3591596,-0.2662330,-0.6667369,2.7776524,-0.2662812,-0.3174346,1.2553585,-0.2605589,-0.8702352,-0.2629440,-0.2456386,-0.2929574,1.0049199,1,0
59,-0.3452214,-1.1333863,0.6469490,-0.2238649,-0.2274946,-0.2267731,-0.3350278,-0.2498815,0.3924782,0.1990929,-0.1695589,-0.2742617,-0.8508861,-0.2306790,0.4372429,-0.2566838,-0.2268142,-0.2598806,-1.0236951,1,4
60,0.2119945,1.3908083,1.0049601,-0.2300452,-0.2414233,-0.2451356,-0.3773466,-0.2174151,-0.8402290,1.2305167,-0.2108387,-0.3108580,1.5331560,-0.2556127,-1.4130684,0.3066492,-0.2284321,-0.2907392,1.4508384,1,0
61,-0.3677938,-0.7763051,-0.2277591,-0.2332477,-0.2471526,-0.2508932,-0.3786216,-0.2664789,1.0955779,0.9358242,-0.2706868,-0.3223548,-0.8953228,-0.2589912,1.0373438,-0.2667842,-0.2450966,-0.2933830,-0.5149712,1,4
62,-0.3591047,-0.0058541,-0.8160584,-0.2331076,-0.2455779,-0.2493113,-0.3769661,-0.2626796,-0.3745396,-0.2429459,-0.2652605,-0.3197649,-0.7213927,-0.2569641,0.2565673,-0.2601362,-0.2419013,-0.2902624,-0.1695414,1,1
63,-0.1943581,-1.0814952,-0.0148877,-0.1994429,0.0032298,-0.0378684,0.1207506,-0.1297304,1.7347595,-0.3534556,-0.1289973,-0.0085845,-0.9681118,-0.0816175,0.9679773,-0.2261252,-0.1429659,-0.1094096,-0.8101567,1,4
64,-0.0867752,-0.9363760,-0.1522865,6.9655709,1.0770172,1.3262132,3.0689504,1.3140497,1.7073660,-0.5192202,1.3563655,2.6201823,-0.9493011,1.2191230,1.0688007,0.2092752,1.1253719,1.3477479,-0.7347902,1,4
65,-0.2306567,1.1823644,0.3586049,-0.2290244,-0.2443560,-0.2480845,-0.3514259,-0.2601367,-0.3745396,-0.5560567,-0.2561030,-0.3170275,0.3968853,-0.2583155,-0.8549100,-0.2562415,-0.2444737,-0.2827724,1.0991281,1,0
66,-0.3626944,1.5007471,0.3760217,-0.2327825,-0.2475379,-0.2512803,-0.3810397,-0.2648410,-0.7489174,0.1990929,-0.2666093,-0.3243559,0.8979567,-0.2589912,-0.8992723,-0.2546388,-0.2444737,-0.2906525,1.4822411,1,0
67,-0.3326165,-1.1034830,-0.1503513,-0.2312874,-0.2260474,-0.2314562,-0.3744920,-0.2542334,-0.6302122,0.8437328,-0.2346584,-0.3129496,-0.5586399,-0.2505111,0.7687503,-0.2304141,-0.2197156,-0.2740136,-1.0111340,1,6
68,-0.1846363,-1.2723490,0.1321871,6.2597973,1.4118170,1.4199358,6.9753400,1.8830764,1.7073660,-0.5928933,0.1490410,4.7047784,-0.9520273,2.3745861,0.9921749,0.3803102,1.9523109,2.2585683,-1.0236951,1,4
69,-0.2451843,0.1032052,0.1883078,-0.2249682,-0.2282006,-0.2308891,-0.3571912,-0.2234422,-0.7032615,0.0885832,-0.1873635,-0.2996629,0.3366368,-0.2491934,-0.8347453,-0.1019726,-0.2337996,-0.2630760,0.0000332,1,0
70,-0.3005607,-1.1500970,0.0547793,-0.1574013,-0.0963157,-0.1106078,-0.2543221,-0.0612651,1.0316598,-0.2245276,-0.0582692,0.0553571,-0.9146787,-0.1445666,1.0276648,-0.1833577,-0.0354921,0.0574994,-1.0613784,1,4
71,0.7470938,-0.6039211,-0.4057971,-0.2332918,-0.2470781,-0.2508186,-0.3787863,-0.2663878,0.9129546,-0.5744750,-0.2712573,-0.3225022,-0.6341550,-0.2593291,0.2662464,-0.2667103,-0.2449753,-0.2939327,-0.3830798,1,8
72,-0.3683372,-0.0436730,-0.5219088,-0.2330987,-0.2473634,-0.2511052,-0.3816030,-0.2669887,-0.4567201,-0.4455470,-0.2696351,-0.3241657,-0.6668692,-0.2596669,-0.1467263,-0.2664501,-0.2446719,-0.2942931,-0.4082020,1,7
73,-0.3124323,0.9950287,-0.5915758,-0.2265796,-0.2294050,-0.2318264,-0.3580066,-0.2132453,-0.5297694,-0.4271287,-0.2457972,-0.2710892,-0.0859207,-0.2336521,-0.0975245,-0.1520429,-0.2118081,-0.2324538,0.9483951,1,7
74,-0.2418896,1.6916008,1.0668863,-0.2296500,-0.2452658,-0.2489979,-0.3761408,-0.2496357,-0.7215239,-0.7218213,-0.2159369,-0.3211230,1.3982102,-0.2579777,-1.3299899,-0.1927871,-0.2449672,-0.2901994,1.7648655,1,0
75,-0.3499113,1.3063753,1.2894337,-0.2322568,-0.2476428,-0.2513857,-0.3815371,-0.2664716,-0.8493602,-0.4271287,-0.2635107,-0.3248957,1.8562080,-0.2593966,-1.5630936,-0.2560308,-0.2455982,-0.2945413,1.1996167,1,0
76,-0.2577974,-0.3822845,-0.2993614,-0.2319649,-0.2454057,-0.2491382,-0.3772857,-0.2647499,-0.5662941,-0.5560567,-0.2570034,-0.3210627,-0.1587097,-0.2522341,-0.0684874,-0.2611421,-0.2427749,-0.2911529,-0.6091793,1,5
77,-0.3542221,1.2131472,0.4785870,-0.2319649,-0.2459702,-0.2497053,-0.3791973,-0.2564185,-0.7763109,-1.5506440,-0.2639481,-0.3180102,0.9369410,-0.2552748,-1.0831742,-0.2033612,-0.2407687,-0.2890765,1.2561416,1,7
78,-0.3107842,0.6669713,-0.5799646,-0.2272616,-0.2357592,-0.2407270,-0.3699819,-0.2502821,-0.6576057,-0.1324362,-0.2467359,-0.3022388,-0.2661211,-0.2492880,-0.0604215,-0.2123659,-0.2329825,-0.2817282,0.5338793,1,7
79,-0.3679519,-1.3690951,-0.7521970,0.2382497,-0.1249717,-0.1455598,1.8261206,-0.0538905,2.2095801,0.5490402,-0.2681933,1.6108729,-0.9844688,-0.0435886,1.2131799,-0.2129669,-0.0922727,-0.0092768,-1.3251611,1,3
80,-0.3206007,-1.1465790,0.6430786,-0.1689534,-0.1328306,-0.1498579,0.0678747,-0.1314602,0.4472652,-0.1876911,0.0193215,0.0862400,-0.8318029,-0.1525670,0.4880579,-0.1885537,-0.0977291,-0.0241939,-1.0676589,1,4
81,-0.3154658,-0.7974134,-0.6167333,-0.2298499,-0.2232329,-0.2268626,-0.3580807,-0.2588557,1.9995633,-0.5744750,-0.2478277,-0.3024143,-0.9751998,-0.2475042,1.1163894,-0.2648224,-0.2383135,-0.2835958,-0.6908264,1,4
82,1.3247066,-0.0419140,-0.3071021,-0.1009733,1.3817872,1.3817304,0.1877926,2.7543701,-0.6302122,0.2359294,4.3327106,0.3013675,0.4691290,0.9880980,-0.1612449,8.2178618,1.7325580,0.7359073,-0.1506998,1,2
83,0.6200627,-0.1835152,-0.6999467,-0.0735329,0.0472202,0.0773746,0.1933931,0.4859110,-0.5936876,-0.0035082,0.3531250,-0.0092864,-0.0949171,0.2798870,0.2597937,1.6334483,0.0674435,0.1663948,-0.3642382,1,2
84,0.4802619,-0.5247652,-0.8354104,-0.2181882,0.1352329,0.1334888,-0.0625030,0.2030365,-0.2101786,0.2543477,0.0331543,-0.1059359,0.0681083,0.0298745,0.2912506,0.2670981,0.3433420,-0.1615563,-0.7536318,1,6
85,-0.1434073,0.8534275,-0.8470215,-0.0921653,-0.1401463,-0.1542456,-0.2987971,-0.1856316,-0.5936876,8.7267578,-0.1885046,-0.2561391,0.3044679,-0.2589912,0.1896206,-0.0623459,-0.2187247,-0.2938045,0.7913815,1,6
86,-0.3323177,-0.7323296,-0.3903155,-0.2208984,-0.1782266,-0.1832578,0.4729269,-0.1523093,1.9995633,0.0333283,-0.0970281,0.1000671,-0.9184953,-0.1755411,0.9042569,-0.2356117,-0.1669515,-0.1606304,-0.7222291,1,4
87,-0.3578171,-0.4033928,-0.7134931,-0.1492370,-0.1254509,-0.1241887,-0.0985772,-0.1499422,0.9860040,-0.1876911,-0.2407208,-0.0670515,-0.8737860,-0.1255386,1.0462163,-0.2178509,-0.1244408,-0.0450290,-0.3642382,1,6
88,-0.2133706,-1.2230964,0.0838073,0.7986904,0.6911029,0.5292727,2.3886473,1.1975130,1.6160543,-0.6665664,0.6028196,1.9856790,-0.9035014,0.9893819,1.0752534,0.1892214,0.8297227,1.9086119,-1.0927811,1,4
89,-0.3628536,-0.5485120,-0.8702439,-0.2265852,-0.2291207,-0.2327785,-0.3681535,-0.2572561,-0.5389006,-0.5560567,-0.2374454,-0.3001893,-0.7284808,-0.2201379,0.8018203,-0.2456957,-0.2280519,-0.2394317,-0.6719848,1,7
90,-0.1739164,-1.1720848,-0.1774441,4.5659406,2.8542037,2.8645770,4.0556371,3.1422187,1.7712841,-0.3718739,1.8640865,2.4945450,-0.9765629,3.6043771,1.1938218,0.7336549,2.6317935,3.1198110,-1.0236951,1,3
91,-0.3209767,-0.0911666,-1.4004873,-0.2250540,-0.2251433,-0.2297400,-0.3556263,-0.2441730,-0.5023759,0.0333283,-0.2582229,-0.2722824,-0.5924445,-0.2298006,0.9591049,-0.2219129,-0.2208441,-0.2423749,-0.1946636,1,6
92,1.0309878,-0.6171138,-0.0787491,-0.2039259,-0.0490667,-0.0521058,-0.2298608,-0.1595929,-0.2010475,0.7700596,-0.1202791,-0.2338894,-0.2691199,-0.2437878,0.0162043,-0.1478748,-0.1618187,-0.2541281,-0.7096680,1,6
93,-0.0684297,1.5244939,0.9256171,-0.2256502,-0.2339510,-0.2381929,-0.3606586,-0.2358152,-0.8128355,-0.5008019,-0.1549806,-0.2962167,0.6103450,-0.2336521,-1.4808217,-0.0014361,-0.2327439,-0.2319140,1.2184584,1,0
94,-0.3680966,0.7091878,-0.2896854,-0.2333087,-0.2477854,-0.2515290,-0.3816936,-0.2673174,-0.8402290,-0.6297299,-0.2703095,-0.3250431,0.2573050,-0.2605454,-0.3741840,-0.2663434,-0.2458449,-0.2945728,0.7411372,1,1
95,-0.3064321,-0.5898490,-0.5451311,-0.2197691,-0.1479413,-0.1512011,-0.3720986,-0.2392748,-0.7854420,-0.7218213,-0.2146610,-0.3108861,-0.4100632,1.6520095,0.4049794,-0.0871877,-0.2015343,2.0824284,-0.5463739,1,3
96,-0.3177938,-1.1184347,-0.6980115,-0.0526420,0.6901445,0.7110468,1.6819886,0.5748613,0.8399053,-0.0587631,-0.1129699,1.1778103,-0.8732408,1.7137423,0.7639107,0.1131861,0.6792974,1.0289456,-1.1053422,1,3
97,-0.3593364,-0.0806125,-1.4411264,-0.2163589,-0.1514554,-0.1547530,-0.1561476,-0.2236881,1.0316598,0.3464391,-0.2634195,-0.2475761,-0.7941816,-0.2223678,0.8615078,-0.2488076,-0.2263329,-0.2386437,-0.0313695,1,6
98,-0.2662801,-0.0278419,-0.5296496,-0.2310954,-0.2151888,-0.2165681,-0.3766556,-0.2596551,-0.7580485,0.1990929,-0.2378099,-0.3201853,-0.0938267,-0.2504097,0.1460649,-0.2267313,-0.2300581,-0.2925004,-0.2009441,1,3
99,-0.2465543,1.1603766,0.3798921,-0.2305082,-0.2381072,-0.2409240,-0.3789716,-0.2571195,-0.7397862,0.1990929,-0.2319480,-0.3215582,1.2578121,-0.2596669,-0.9089513,-0.2183201,-0.2435232,-0.2924176,1.0991281,1,2
100,-0.3352488,-1.2099037,0.7417735,-0.2249998,-0.2291846,-0.2379780,-0.3525872,-0.2432353,0.1368056,0.4937854,-0.1613055,-0.2837231,-0.8050863,-0.1974341,0.3791686,-0.2491643,-0.2195781,-0.2465395,-1.1053422,1,4
101,-0.3631580,-0.3444656,-0.7018819,-0.2154329,-0.2203609,-0.2274745,-0.3672969,-0.2502457,-0.4567201,-0.1692728,-0.2582247,-0.2683378,-0.3969776,-0.2336521,0.5066094,-0.2371014,-0.2185710,-0.2640531,-0.6908264,1,6
102,-0.3528805,0.3283598,2.9343495,-0.2324900,-0.2468222,-0.2506127,-0.3779915,-0.2620250,-0.6210811,-0.2982008,-0.2607036,-0.3204956,1.2308229,-0.2592615,-2.3930720,-0.2524883,-0.2448701,-0.2909677,0.2072911,1,0
103,-0.3111550,1.8842136,1.5487499,-0.2309486,-0.2463539,-0.2500909,-0.3730951,-0.2647463,-0.8310979,3.1091815,-0.2522096,-0.2901735,2.4477885,-0.2606129,-1.5050194,-0.2398018,-0.2457438,-0.2945137,1.9281596,1,0
104,0.5377088,0.3538656,-1.2359957,-0.2287251,-0.1857341,-0.1891975,-0.2283783,-0.2332659,-0.3014903,-0.0035082,-0.1198781,-0.2749215,-0.3947966,-0.2498691,0.8187587,-0.2218671,-0.2156911,-0.2906525,0.2010106,1,0
